nome_clietne;Via;Città;Cap;Provincia;titolare_azienda;recapiti_mail;ANNO;IMPONIBILE
ECOFIL NEW CO. SRL;VIA G.GALILEI 17;TORRE DE' ROVERI;24060;BG;SIG. ZANNI;ecofilnewco@libero.it;2010;2707,57
ECOFIL NEW CO. SRL;VIA G.GALILEI 17;TORRE DE' ROVERI;24060;BG;SIG. ZANNI;ecofilnewco@libero.it;2011;3059,8
ECOFIL NEW CO. SRL;VIA G.GALILEI 17;TORRE DE' ROVERI;24060;BG;SIG. ZANNI;ecofilnewco@libero.it;2012;405,2
ELAS s.r.o.;Vetrna 418;Hradek nad Nisou;46334;;;dana.zdrazilova@elas.cz;2023;964,45
ELAS s.r.o.;Vetrna 418;Hradek nad Nisou;46334;;;dana.zdrazilova@elas.cz;2024;840,55
ELASTO SRL;VIA DELLE BREGOLE 24;PADERNO D'ADDA;23877;LC;SIG. RIVA LUIGI;elastosrl@elasto.it;2015;902,2
ELMAR NASTRIFICIO SRL;VIALE EMILIA 83/A;COLOGNO MONZESE;20093;MI;FABIO MARIANI - SIMO Contabilità;"info@elmarnastrificio.it; amministrazione@elmarnastrificio.it";2018;212,18
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2010;2022,61
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2012;488,03
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2013;22650,69
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2014;21381,55
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2015;20585,92
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2016;17280,59
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2017;38206,53
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2018;68700,09
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2019;37434,76
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2020;29341,38
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2021;5935,04
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2022;5896,11
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2023;20881,34
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2024;22019,61
EMMETEX ITALIA SNC DI MARMO N. & C.;VIA BARLETTA, 214;ANDRIA;76123;BT;SIG. MARMO - STEFANIA;amministrazione@emmetexitalia.com;2025;8714,42
EMY CALZE S.R.L.;VIA MEDOLE 48/E;CASTIGLIONE DELLE STIVIERE;46043;MN;Simone;" info@emycalze.it; amministrazione@emycalze.it";2024;974,8
EMY CALZE S.R.L.;VIA MEDOLE 48/E;CASTIGLIONE DELLE STIVIERE;46043;MN;Simone;" info@emycalze.it; amministrazione@emycalze.it";2025;896,5
ESSITY BSN-JOBST GmbH ;BEIERSDORFSTR. 1;EMMERICH AM RHEIN;46446;;;purchasingemmerich@essity.com;2023;890,18
ESSITY BSN-JOBST GmbH ;BEIERSDORFSTR. 1;EMMERICH AM RHEIN;46446;;;purchasingemmerich@essity.com;2024;462,08
ETTORE NEGRO SAS;VIA DE LORENTIIS 19;MAGLIE;73024;LE;;;2010;68,3
EUROELAST SRL;VIA MAMELI 2;CASATENOVO;23880;LC;EMANUELE 338 5290222 DANIELA: TEL.2;info@euroelast.it;2022;2614,92
EUROELAST SRL;VIA MAMELI 2;CASATENOVO;23880;LC;EMANUELE 338 5290222 DANIELA: TEL.2;info@euroelast.it;2023;11547,74
EUROELAST SRL;VIA MAMELI 2;CASATENOVO;23880;LC;EMANUELE 338 5290222 DANIELA: TEL.2;info@euroelast.it;2024;849,1
EUROELAST SRL;VIA MAMELI 2;CASATENOVO;23880;LC;EMANUELE 338 5290222 DANIELA: TEL.2;info@euroelast.it;2025;1724,81
EUROFIL SNC di Tucci Marco & C.;VIA CORATO 709;ANDRIA;76123;BT;;logistica1@eurofilsnc.it;2013;2422,6
EUROLAST SRL;VIA SVEZIA;CASTELGOFFREDO;46042;MN;DAVIDE BIANCHI -ELENA BIANCHI;eurolast@eurolast.it;2011;5577,82
EUROLAST SRL;VIA SVEZIA;CASTELGOFFREDO;46042;MN;DAVIDE BIANCHI -ELENA BIANCHI;eurolast@eurolast.it;2013;3130,93
EUROLAST SRL;VIA SVEZIA;CASTELGOFFREDO;46042;MN;DAVIDE BIANCHI -ELENA BIANCHI;eurolast@eurolast.it;2014;24,13
EUROLAST SRL;VIA SVEZIA;CASTELGOFFREDO;46042;MN;DAVIDE BIANCHI -ELENA BIANCHI;eurolast@eurolast.it;2017;781,56
Erzgebirgssocks GmbH;Strasse der Einheit 260;D-09423 Gelenau - Germany;;;brigitte.wendler;"brigitte.wendler@online.de; ";2024;660,2
F.A.M.I. TEX SRL;VIA FIRENZE 13/B;CHIUDUNO;24060;BG;;"amministrazione@famitex.it; info@famitex.it";2025;50
F.T. CALZE SRL;VIA ALBANIA 1/3;CASTEL GOFFREDO ;46042;MN;MAURO FASSI;mauro.fassi@ftcalze.it;2012;1011,26
F.T. FILATI TOMASELLI SRL;VIA INDUSTRIALE 5;BARBARIGA;25030;BS;MAGHINA GABRIELLE - GIUSY;maghina@maghina.it;2011;10961,73
F.T. FILATI TOMASELLI SRL;VIA INDUSTRIALE 5;BARBARIGA;25030;BS;MAGHINA GABRIELLE - GIUSY;maghina@maghina.it;2012;11017,43
F.T. FILATI TOMASELLI SRL;VIA INDUSTRIALE 5;BARBARIGA;25030;BS;MAGHINA GABRIELLE - GIUSY;maghina@maghina.it;2013;11889,91
F.T. FILATI TOMASELLI SRL;VIA INDUSTRIALE 5;BARBARIGA;25030;BS;MAGHINA GABRIELLE - GIUSY;maghina@maghina.it;2014;18072,87
F.T. FILATI TOMASELLI SRL;VIA INDUSTRIALE 5;BARBARIGA;25030;BS;MAGHINA GABRIELLE - GIUSY;maghina@maghina.it;2015;21522,61
F.T. FILATI TOMASELLI SRL;VIA INDUSTRIALE 5;BARBARIGA;25030;BS;MAGHINA GABRIELLE - GIUSY;maghina@maghina.it;2016;21192,6
F.lli Lanza snc di Lanza Luigi & C.;Via Paolo Veronese, 132;Melissano;73040;LE;;lanzacalze@libero.it;2024;1402,6
FACENTI & SONS SRL;VIA B. BUOZZI 23;BAGNOLO MELLA;25021;BS;SIG. TOGNOLI FRANCO 3356622237;info@facenti.it;2018;189
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2010;13947,93
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2011;9486,44
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2012;16836,77
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2013;6990,16
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2014;13892,24
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2015;28487,01
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2016;26656,07
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2017;9696,53
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2018;11396,78
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2019;6141,23
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2020;7778,49
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2021;8792,9
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2022;14339,04
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2023;4879,24
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2024;7650,5
FACI di Falzoni Luigi & C. SNC;CORSO ROMA 87;CILAVEGNA;27024;PV;ROMINA;info@facisnc.it;2025;6694,64
FEETNESS SRL;VIA DELL'ARTIGIANATO 47;TRAVAGLIATO;25039;BS;SERGIO BORBONI/FABIO VARISCO/ILARIA;"amministrazione@feetness.it;fabio@feetness.it";2020;10003,89
FEETNESS SRL;VIA DELL'ARTIGIANATO 47;TRAVAGLIATO;25039;BS;SERGIO BORBONI/FABIO VARISCO/ILARIA;"amministrazione@feetness.it;fabio@feetness.it";2021;24804,8
FEETNESS SRL;VIA DELL'ARTIGIANATO 47;TRAVAGLIATO;25039;BS;SERGIO BORBONI/FABIO VARISCO/ILARIA;"amministrazione@feetness.it;fabio@feetness.it";2022;21384,79
FEETNESS SRL;VIA DELL'ARTIGIANATO 47;TRAVAGLIATO;25039;BS;SERGIO BORBONI/FABIO VARISCO/ILARIA;"amministrazione@feetness.it;fabio@feetness.it";2023;-1236,51
FGP S.r.l.;Via A. Volta, 3;Dossobuono;37062;VR;Gianfranco Rosignoli;"fgp@fgpsrl.it; andrea.cielo@fgpstl.it";2023;60
FGP S.r.l.;Via A. Volta, 3;Dossobuono;37062;VR;Gianfranco Rosignoli;"fgp@fgpsrl.it; andrea.cielo@fgpstl.it";2024;30
FILARTEX SPA;Via Firenze 13;Palazzolo s/Oglio;25036;BS;MauroBonadei-Anna(exLored i5/4)-Tea;"mauro.bonadei@filartex.it; mirco.cannone@filartex.it; marisa.patelli@filartex.it";2021;2714,72
FILARTEX SPA;Via Firenze 13;Palazzolo s/Oglio;25036;BS;MauroBonadei-Anna(exLored i5/4)-Tea;"mauro.bonadei@filartex.it; mirco.cannone@filartex.it; marisa.patelli@filartex.it";2022;55262,97
FILARTEX SPA;Via Firenze 13;Palazzolo s/Oglio;25036;BS;MauroBonadei-Anna(exLored i5/4)-Tea;"mauro.bonadei@filartex.it; mirco.cannone@filartex.it; marisa.patelli@filartex.it";2023;16856,55
FILARTEX SPA;Via Firenze 13;Palazzolo s/Oglio;25036;BS;MauroBonadei-Anna(exLored i5/4)-Tea;"mauro.bonadei@filartex.it; mirco.cannone@filartex.it; marisa.patelli@filartex.it";2024;6403,97
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2016;7645,21
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2017;95630,77
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2018;83166,61
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2019;91995,26
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2020;58943,96
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2021;91286,73
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2022;70790,71
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2023;62277,16
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2024;64992,5
FILATI ELASTICI MAGHINA SRL;VIA MARCONI 54;SAN PAOLO;25020;BS;GABRIELLA GIUSY SERGIO;maghina@maghina.it;2025;50311,64
FILBOFLEX S.R.L.;VIALE INDUSTRIA, 39;BOTTANUCO;24040;BG;DANIELA BOVATI;ammin@filboflex.it;2012;1294,31
FILBOFLEX S.R.L.;VIALE INDUSTRIA, 39;BOTTANUCO;24040;BG;DANIELA BOVATI;ammin@filboflex.it;2014;867,9
FILBOFLEX S.R.L.;VIALE INDUSTRIA, 39;BOTTANUCO;24040;BG;DANIELA BOVATI;ammin@filboflex.it;2015;492,16
FILBOFLEX S.R.L.;VIALE INDUSTRIA, 39;BOTTANUCO;24040;BG;DANIELA BOVATI;ammin@filboflex.it;2016;492,89
FILBOFLEX S.R.L.;VIALE INDUSTRIA, 39;BOTTANUCO;24040;BG;DANIELA BOVATI;ammin@filboflex.it;2017;515,55
FILBOFLEX S.R.L.;VIALE INDUSTRIA, 39;BOTTANUCO;24040;BG;DANIELA BOVATI;ammin@filboflex.it;2019;738,27
FILELMO S.r.l.;Via della Repubblica, 1/B;INVERUNO;20001;MI;;"filelmo@filelmo.com; info@filelmo.com";2025;150
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2018;2587,27
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2019;3627,11
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2020;2056,11
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2021;38324,83
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2022;27204,83
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2023;17124,66
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2024;6455,48
FILMAR SPA;VIA DE GASPERI 65;ZOCCO D'ERBUSCO;25030;BS;BOSELLI STEFANO - CRISTINA PEDRONI;"erika@filmar.it; pamela@filmar.it;";2025;2078,04
FILMAR SRL;STRADA LEINI' 22;CASELLE TORINESE;10072;TO;CORBELLI/MARTINETTO/EMANUELA/Fil. P;amministrazione@filmar.net;2019;5189,92
FILMAR SRL;STRADA LEINI' 22;CASELLE TORINESE;10072;TO;CORBELLI/MARTINETTO/EMANUELA/Fil. P;amministrazione@filmar.net;2021;1283,47
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2010;3230,02
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2011;2557,39
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2012;2915,2
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2013;2130,37
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2014;1860,17
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2015;2201,12
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2016;3138,5
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2017;2805,59
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2018;1300,6
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2023;3485,5
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2024;2042,65
FINOTEX ITALIA SRL;VIA DELLE GRIGNE, 17;LOCATE VARESINO;22070;CO;SIG. FINOLI ENZO;enzo@finotex.net;2025;2549,61
FLAVIATEX SRL Unipersonale;VIA UMBRIA 3/B;CASTELGOFFREDO;46042;MN;SARA MARZOCCHI - ANNA MADELLA;"sara@flaviatex.it; anna@flaviatex.it";2025;501,02
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2019;20583,35
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2020;39463,06
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2021;22992,92
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2022;11422,24
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2023;1016,29
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2024;561
FLEX TEX SRL;VIA GIULIO ZAPPA 11/13;BESANA BRIANZA;20842;MB;DANIELA VITALE (amm);"daniela@flextex.it; info@flextex.it;fabio@flextex.it";2025;459,17
FRA-PRO SRL;VIA LIBERAZIONE 78;GALLARATE;21013;VA;ING. ALBERTO PROTASONI ANTONELLA;frapro@frapro.it;2010;10200,19
FRA-PRO SRL;VIA LIBERAZIONE 78;GALLARATE;21013;VA;ING. ALBERTO PROTASONI ANTONELLA;frapro@frapro.it;2011;12224,84
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2010;110652,43
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2011;136060,27
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2012;94358,62
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2013;80245,14
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2014;92313,97
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2015;83165,28
Filati  Elastici Maghina Snc di Tomaselli G. e E.;Via Marconi 54;SAN PAOLO;25020;BS;GABRIELLA - GIUSY;maghina@maghina.it;2016;84346,68
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2010;5394,6
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2013;13834,86
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2014;75028,28
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2015;25528,64
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2016;20228,5
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2017;21343,42
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2018;16448,43
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2019;15173,08
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2020;11311,97
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2021;5565,73
GEMTEX SRL;VIA G. MARCONI 4;SUISIO;24040;BG;ROBERTO TERZOLI 3339905150;"gemtex@gemtex.it;barbara.mazzoleni@gemtex.it";2022;1681,23
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2010;31653,87
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2011;28826,43
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2012;21136,4
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2013;17565
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2014;11766,4
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2015;9378,4
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2016;13980,06
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2017;6735,34
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2018;6645,18
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2019;4412
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2020;2620
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2021;5661,12
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2022;6073,48
GENESI SRL;VIA W. TOBAGI 37;CASALOLDO;46040;MN;PAOLA CURTI INT. 3;"amministrazione@genesi-seamless.it;acquisti@genesi-seamless.it";2023;440,2
GEROPA SPORT NV;KAPELSTRAAT 75;HAMONT-ACHEL -  BELGIUM;3930;;Patrick Doms +32495245494;"patrick@geropa.be; info@geropa.be; eveline@geropa.be";2023;133,68
GEROPA SPORT NV;KAPELSTRAAT 75;HAMONT-ACHEL -  BELGIUM;3930;;Patrick Doms +32495245494;"patrick@geropa.be; info@geropa.be; eveline@geropa.be";2024;1497,56
GEROPA SPORT NV;KAPELSTRAAT 75;HAMONT-ACHEL -  BELGIUM;3930;;Patrick Doms +32495245494;"patrick@geropa.be; info@geropa.be; eveline@geropa.be";2025;58,45
GERPOL SP Z O. O.;UL KATARZYNóW 1a;99-400 Lowicz;;;;"patrick@geropa.be, sourcing@gerpol.be; aneta@gerpol.be; info@geropa.be;";2024;50118,98
GERPOL SP Z O. O.;UL KATARZYNóW 1a;99-400 Lowicz;;;;"patrick@geropa.be, sourcing@gerpol.be; aneta@gerpol.be; info@geropa.be;";2025;57990,77
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2015;2874,06
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2016;22899,19
