nome_cliente_22;codice_articolo_22;articolo_colore_22;unità_di_misura_22;quantita_22;imponibile_22
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1217;70/3 ELAS RIT FLEXY PA 6 - MARRONE VR380;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1220;70/3 ELAS RIT FLEXY PA 6 - DKT C23A GREEN - 3258C;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1222;70/3 ELAS RIT FLEXY PA 6 - LAVA BLAST FLUO;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1230;70/3 ELAS RIT FLEXY PA 6 - BURN RUSSET 19-1530;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1232;70/3 ELAS RIT FLEXY PA 6 - RB011 BORDO';KG;46,8100001811981;533,8
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1233;70/3 ELAS RIT FLEXY PA 6 - RB340 MATTONE;KG;276,840001344681;2940,03
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1234;70/3 ELAS RIT FLEXY PA 6 - GREEN GECKO FLUO 13-0340 TN;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1235;70/3 ELAS RIT FLEXY PA 6 - COCKATOO 14-5420 TPX;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1236;70/3 ELAS RIT FLEXY PA 6 - VERDE VR213;KG;20,07000041008;231,08
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1241;70/3 ELAS RIT FLEXY PA 6 - CHINOIS GREEN 17-5107;KG;20,1799998283386;212,9
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1008;70/4 ELAS RIT FLEXY PA 6 - BIANCO;KG;2606,43999803066;27473,85
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1035;70/4 ELAS RIT FLEXY PA 6 - DIVA BLUE;KG;354,389998912811;3670,44
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1047;70/4 ELAS RIT FLEXY PA 6 - GERANIUM 17-1753;KG;79,5299997329712;827,12
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1062;70/4 ELAS RIT FLEXY PA 6 - SUPER PINK 17-2625;KG;39,8800001144409;414,75
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1085;70/4 ELAS RIT FLEXY PA 6 - SULPHUR SPRING 13-0650;KG;1428,35000109673;14971,82
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1088;70/4 ELAS RIT FLEXY PA 6 - CONCORD GRAPE 18-3218;KG;83,7900009155273;864,99
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1130;70/4 ELAS RIT FLEXY PA 6 - RED 133;KG;558,869999885559;5761,34
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1135;70/4 ELAS RIT FLEXY PA 6 - BLACK 1008;KG;1604,89000058174;16681,18
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1152;70/4 ELAS RIT FLEXY PA 6 - BLUE DKT-G17C;KG;736,319998979568;7682,83
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1165;70/4 ELAS RIT FLEXY PA 6 - THYME 19-0309 TCX;KG;41,2599990367889;448,6
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1176;70/4 ELAS RIT FLEXY PA 6 - VERDE 34;KG;39,7000012397766;406,94
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1202;70/4 ELAS RIT FLEXY PA 6 - NILE GREEN 14-0121 TCX;KG;64,9799995422363;685,54
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1205;70/4 ELAS RIT FLEXY PA 6 - GREEN 1051;KG;406,080000638962;4223,24
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1209;70/4 ELAS RIT FLEXY PA 6 - DKT A09A PINK FLUO;KG;160,249999523163;1666,61
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1211;70/4 ELAS RIT FLEXY PA 6 - VERDE LAGO VB190;KG;39,0699996948242;406,33
TRERE' INNOVATION S.R.L.;PF0309070/40XFL1217;70/4 ELAS RIT FLEXY PA 6 - MARRONE VR380;KG;0,980000019073486;30
TRERE' INNOVATION S.R.L.;PF0309156/103661177;156/1  RIT 300 S PA 66 - GOLD GB057;KG;6,73999977111816;114,58
TRERE' INNOVATION S.R.L.;PF0309180680-CO1149;DTEX 180/68 - CORDURA PA 66 - BLACK;KG;417,729999303818;9453,5
TRERE' INNOVATION S.R.L.;PF0309180680-CO1159;DTEX 180/68 - CORDURA PA 66 - WHITE (BASE PES);KG;36,8600006103516;820,14
TRERE' INNOVATION S.R.L.;PF030944/340LFF1120;44/34/2 EL LEG.INT FLEXY BIOFEEL - NERO;KG;1,14999997615814;30
TRERE' INNOVATION S.R.L.;PF0309443410LEP1097;44/34/1 ELAS LEG.INTERL PA EVO FLEXY - MAUVE MIST 15-3207;KG;21,1100002527237;812,74
TRERE' INNOVATION S.R.L.;PF0309443410LEP1135;44/34/1 ELAS LEG.INTERL PA EVO FLEXY - BLACK 1008;KG;704,070002317429;27867,19
TRERE' INNOVATION S.R.L.;PF0309443410LEP1162;44/34/1 ELAS LEG.INTERL PA EVO FLEXY - COVERT GREEN 18-0617;KG;24,57000041008;945,96
TRERE' INNOVATION S.R.L.;PF0309443410LEP1163;44/34/1 ELAS LEG.INTERL PA EVO FLEXY - VERY GRAPE 18-3220;KG;23,0100002288818;885,89
TRERE' INNOVATION S.R.L.;PF0309443410LFF1120;44/34/1 EL LEG.INT FLEXY BIOFEEL - NERO;KG;2,01999998092651;60
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1135;44/34/2 ELAS INTER. PA EVO FLEXY - BLACK ;KG;2148,38999438286;84175,47
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1215;44/34/2 ELAS INTER. PA EVO FLEXY - ANTRACITE 803;KG;20,3299999237061;274,46
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1218;44/34/2 ELAS INTER. PA EVO FLEXY - MOON MIST 18-4105;KG;2,01999998092651;60
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1219;44/34/2 ELAS INTER. PA EVO FLEXY - VALLARTA BLUE 18-4034;KG;2,01999998092651;60
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1225;44/34/2 ELAS INTER. PA EVO FLEXY - BLUE POSEIDON 19-4033 TCX;KG;2,01999998092651;45
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1226;44/34/2 ELAS INTER. PA EVO FLEXY - ORCHID ICE 13-3406 TCX;KG;2,02999997138977;30
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1227;44/34/2 ELAS INTER. PA EVO FLEXY - AMARANTH 19-2410 TCX;KG;3,03999996185303;60
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1228;44/34/2 ELAS INTER. PA EVO FLEXY - PASTEL TURQUOISE 13-5309 TPX;KG;2,02999997138977;30
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1230;44/34/2 ELAS INTER. PA EVO FLEXY - BURN RUSSET 19-1530;KG;2,01999998092651;45
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1231;44/34/2 ELAS INTER. PA EVO FLEXY - TACTICAL CREEN;KG;2,01999998092651;45
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1237;44/34/2 ELAS INTER. PA EVO FLEXY - AVENTURINE 19-5421 TCX;KG;2,13999998569489;60
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1238;44/34/2 ELAS INTER. PA EVO FLEXY - FUCHSIA PURPLE 18-2436 TCX;KG;2,01999998092651;60
TRERE' INNOVATION S.R.L.;PF03094434S0IEP1240;44/34/2 ELAS INTER. PA EVO FLEXY - WINSOR WINE 19-1528 TCX;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309782BF0IEX1071;78/68/2 ELAS BODYFRESCH INT. FLEXI PA 66 - CANDIDO;KG;165,059998035431;2922,76
TRERE' INNOVATION S.R.L.;PF0309782BF0IEX1120;78/68/2 ELAS BODYFRESCH INT. FLEXI PA 66 - NERO;KG;119,770000219345;2146,6
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1166;78/68/2 INNERGY INT. FLEXI PA 66 - DKT G17C BLUE;KG;514,690001249313;15743,3
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1167;78/68/2 INNERGY INT. FLEXI PA 66 - DKT C20D TURQUOISE;KG;2,41999998688698;60
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1168;78/68/2 INNERGY INT. FLEXI PA 66 - DKT J02A BEIGE;KG;2,01999998092651;45
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1169;78/68/2 INNERGY INT. FLEXI PA 66 - DKT N06B GREY;KG;524,370001316071;15988,34
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1171;78/68/2 INNERGY INT. FLEXI PA 66 - DKT F10A BORDEAUX;KG;87,5200002193451;2650,59
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1172;78/68/2 INNERGY INT. FLEXI PA 66 - DKT K14B PURPLE;KG;2,01999998092651;30
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1173;78/68/2 INNERGY INT. FLEXI PA 66 - DKT A04B ORANGE FLUO;KG;284,169999599457;8677,92
TRERE' INNOVATION S.R.L.;PF03097862I0IEX1175;78/68/2 INNERGY INT. FLEXI PA 66 - DKT C07A RED;KG;2,01999998092651;30
TRERE' INNOVATION S.R.L.;PF0309786810AEX1216;78/68/1 ELAS APE FLEXI PA 66 - MOOD INDIGO 19-4025;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309786820IEX1173;78/68/2 ELAS INTER. FLEXI PA 66 - DKT A04B ORANGE FLUO;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309786820IEX1209;78/68/2 ELAS INTER. FLEXI PA 66 - DKT A09A PINK FLUO;KG;138,179999351501;2233,93
TRERE' INNOVATION S.R.L.;PF0309786820IEX1220;78/68/2 ELAS INTER. FLEXI PA 66 - DKT C23A GREEN - 3258C;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309786820IM61051;78/68/2  INT. MICRO FLEXY PA 6 - FANDANGO PINK 17-2033;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309786820IM61212;78/68/2  INT. MICRO FLEXY PA 6 - TROPICAL TANG 097-52-30;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309786820IM61216;78/68/2  INT. MICRO FLEXY PA 6 - MOOD INDIGO 19-4025;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PR03090006;;;0;2325,6
TRERE' INNOVATION S.R.L.;PR03090019;;;0;319,64
TRE EFFE MANIFATTURA di Bergamini e Rubes Snc;;;KG;2087,5;62,63
NYFIL S.R.L.;;;;;
NYFIL S.R.L.;PF0327070/20X661279;70/2 ELAS RIT PA 66 - GREGGIO;KG;1531,65999770164;13355,03
NYFIL S.R.L.;PF0327070/20XP61279;70/2 ELAS RIT PA 6 - GREGGIO;KG;145,270000457764;915,21
CAGE s.a.s. di De Biase Alessia & C.;;;;;
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/10A661000;70/1 ELAS APE PA 66 - GREGGIO;KG;21,9800004959106;211
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/10AP61000;70/1 ELAS APE PA 6 - GREGGIO;KG;39,0799994468689;410,35
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/20XEX1005;70/2 ELAS RIT FLEXI PA 66 - BIANCO;KG;82,0099999904633;1074,32
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/20XEX1008;70/2 ELAS RIT FLEXI PA 66 - MATELOT B.P. 99229/721001;KG;2,63000011444092;31,82
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/20XEX1009;70/2 ELAS RIT FLEXI PA 66 - VERDE SCURO A CAMP.;KG;60,3100008964539;790,05
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/20XEX1010;70/2 ELAS RIT FLEXI PA 66 - ARANCIO 021C;KG;37,8000001907349;495,18
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/20XEX1012;70/2 ELAS RIT FLEXI PA 66 - ARANCIO A CAMPIONE;KG;36,9100003242493;483,52
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/40I661010;70/4 ELAS INT. PA 66 - ARANCIO 021C;KG;3,85999989509583;50,57
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/40XEX1002;70/4 ELAS RIT FLEXI PA 66 - NERO;KG;140,120001316071;1843,25
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/40XEX1005;70/4 ELAS RIT FLEXI PA 66 - BIANCO;KG;45,0799984931946;593,58
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/40XEX1006;70/4 ELAS RIT FLEXI PA 66 - ROSSO SPLENDOR;KG;60,7499995231628;812,21
CAGE s.a.s. di De Biase Alessia & C.;PF0334070/40XEX1011;70/4 ELAS RIT FLEXI PA 66 - GIALLO A CAMPIONE;KG;39,7000002861023;538,61
CAGE s.a.s. di De Biase Alessia & C.;PF0334100/20XEX1002;100/2 ELAS RIT FLEXI PA 66 - NERO;KG;33,25;397,34
CAGE s.a.s. di De Biase Alessia & C.;PF0334100/20XEX1005;100/2 ELAS RIT FLEXI PA 66 - BIANCO;KG;40,5700001716614;505,54
CAGE s.a.s. di De Biase Alessia & C.;PF0334100/20XEX1006;100/2 ELAS RIT FLEXI PA 66 - ROSSO SPLENDOR;KG;24,7299995422363;295,52
CAGE s.a.s. di De Biase Alessia & C.;PR03340019;;;0;130,94
NASTROTEX CUFRA SPA;;;KG;386,299987792969;-2099,54
NASTROTEX CUFRA SPA;;;NR;;664,65
NASTROTEX CUFRA SPA;;;;0;0
NASTROTEX CUFRA SPA;PF0336040/10A661068;40/1 ELAS APE PA 66 - 297 BLU;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661069;40/1 ELAS APE PA 66 - 594 EARTH;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661070;40/1 ELAS APE PA 66 - 698 VERDE;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661071;40/1 ELAS APE PA 66 - 390 RAISIN;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661072;40/1 ELAS APE PA 66 - 125 AUBERGINE;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661073;40/1 ELAS APE PA 66 - 156 BURNT ORANGE;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661074;40/1 ELAS APE PA 66 - 706 VERDONE;KG;2,01999998092651;100
NASTROTEX CUFRA SPA;PF0336040/10A661076;40/1 ELAS APE PA 66 - 884 LILLA;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661082;40/1 ELAS APE PA 66 - GREGGIO;KG;13,2200002670288;171,86
NASTROTEX CUFRA SPA;PF0336040/10A661083;40/1 ELAS APE PA 66 - 586 COCCO;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661088;40/1 ELAS APE PA 66 - 696 ICE GREY;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661089;40/1 ELAS APE PA 66 - 608 TREK GREEN;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661090;40/1 ELAS APE PA 66 - 629 BOSCO;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336040/10A661091;40/1 ELAS APE PA 66 - 212 SCOTCH;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336070/20IP61000;70/2 ELAS INT. PA 6 - 535 BLU;KG;164,590001493692;1580,05
NASTROTEX CUFRA SPA;PF0336070/20IP61002;70/2 ELAS INT. PA 6 - 712 GRIGIO;KG;298,980000602081;2910,41
NASTROTEX CUFRA SPA;PF0336070/20IP61007;70/2 ELAS INT. PA 6 - 500 BLU;KG;257,399998016655;2547,29
NASTROTEX CUFRA SPA;PF0336070/20IP61015;70/2 ELAS INT. PA 6 - 806 ROSSO;KG;194,440001487732;1963,85
NASTROTEX CUFRA SPA;PF0336070/20IP61027;70/2 ELAS INT. PA 6 - 257 BEIGE;KG;102,39999961853;1059,85
NASTROTEX CUFRA SPA;PF0336070/20IP61075;70/2 ELAS INT. PA 6 - 719 GRIGIO;KG;542,369998648763;5497,61
NASTROTEX CUFRA SPA;PF0336070/20IP61077;70/2 ELAS INT. PA 6 - 126 MARRONE;KG;19,5700001716614;187,87
NASTROTEX CUFRA SPA;PF0336070/20IP61078;70/2 ELAS INT. PA 6 - 330 NOCCIOLA;KG;20,2400002479553;194,3
NASTROTEX CUFRA SPA;PF0336070/20IP61080;70/2 ELAS INT. PA 6 - 600 FUXIA RV 890;KG;39,0399994850159;394,31
NASTROTEX CUFRA SPA;PF0336070/20IP61081;70/2 ELAS INT. PA 6 - 599 FUXIA RV699;KG;40,1999998092651;406,02
NASTROTEX CUFRA SPA;PF0336070/20IP61085;70/2 ELAS INT. PA 6 - 715 COOL GREY 11 C VAR.C;KG;103,429999351501;1070,5
NASTROTEX CUFRA SPA;PF0336070/20IP61086;70/2 ELAS INT. PA 6 - 120 GIALLO;KG;1,00999999046326;50
NASTROTEX CUFRA SPA;PF0336070/20IP61087;70/2 ELAS INT. PA 6 - 332 TABACCO;KG;206,0799998492;2132,94
NASTROTEX CUFRA SPA;PF0336070/20XP61062;70/2 ELAS RIT PA 6 - 932 NERO;KG;38,539999961853;445,14
NASTROTEX CUFRA SPA;PF0336070/20XP61079;70/2 ELAS RIT PA 6 - NERO GS005;KG;1,0900000333786;12,59
NASTROTEX CUFRA SPA;PR03360001;;;0;259,99
NASTROTEX CUFRA SPA;PR03360019;;;0;79,62
CALZIFICIO PEZZINI SRL;;;;;
CALZIFICIO PEZZINI SRL;PF0341070/20XFL1051;70/2 ELAS RIT FLEXY PA 6 - E821 BRIDAL ROSE 15-1611 TCX;KG;40,3800001144409;423,99
(NON USARE) - REAL KNITTING DOO;;;;;
(NON USARE) - REAL KNITTING DOO;PF0345060/20X661000;60/2 ELAS RIT PA 66 - GREGGIO;KG;831,819997787476;9668,97
(NON USARE) - REAL KNITTING DOO;PF0345060/20XEX1023;60/2 ELAS RIT FLEXI PA 66 - DAINO GLAMOUR;KG;59,7799997329712;836,92
CALZE HORUS di Paiano Quintino;;;;;
CALZE HORUS di Paiano Quintino;PF0349040/20XEX1000;40/2 ELAS RIT FLEXI PA 66 - BLU MIDNIGHT 87298/111;KG;39,0099997520447;526,64
CALZE HORUS di Paiano Quintino;PF0349040/20XEX1001;40/2 ELAS RIT FLEXI PA 66 - ANTRACITE 86260/104;KG;19,4200000762939;262,17
CALZE HORUS di Paiano Quintino;PF0349040/20XEX1002;40/2 ELAS RIT FLEXI PA 66 - NERO;KG;56,0399990081787;756,55
CALZE HORUS di Paiano Quintino;PF0349040/20XFL1002;40/2 ELAS RIT FLEXY PA 6 - NERO;KG;19,5999999046326;245,01
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;;;NR;2;-871,11
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;;;;0;0
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070/20XFL1002;70/2 ELAS RIT FLEXY PA 6 - CANDIDO;KG;154,459999084473;1614,59
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070/20XFL1021;70/2 ELAS RIT FLEXY PA 6 - DARK NAVY 19-4010 TCX;KG;149,940000295639;1591,35
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070/20XFL1022;70/2 ELAS RIT FLEXY PA 6 - PHANTOM 19-4205 TCX;KG;670,369997501373;7343,56
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070/20XFL1024;70/2 ELAS RIT FLEXY PA 6 - RHUBARB RED 19-1652;KG;20,4100003242493;216,75
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070/30XFL1023;70/3 ELAS RIT FLEXY PA 6 - ROSSO 18-1664 TCX;KG;41,1999998092651;437,54
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070/30XFL1025;70/3 ELAS RIT FLEXY PA 6 - ESTATE BLUE 19-4027;KG;19,1099996566772;202,94
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352070260I601037;78/4 MELANGE INT. PA 6 + PA 6 - MELANGE NERO+GHISA;KG;2857,38999032974;39590,94
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352227010A661021;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - DARK NAVY 19-4010 TCX;KG;12,4099998474121;260,86
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352227010A661022;LYCRA+PA66 (22+ 078 TINTO) 85 DTX - PHANTOM 19-4205 TCX;KG;57,5100002288818;1229,9
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352227010AP61023;ELA+PA6 (22+ 078 TINTO) 85 DTX - ROSSO 18-1664 TCX;KG;19,8100004196167;416,41
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352227020ILT1021;ELA 162 (22+ 70/2 PA 6 TINTO)  - DARK NAVY 19-4010 TCX;KG;27,4399995803833;576,79
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PF0352227020ILT1028;ELA 162 (22+ 70/2 PA 6 TP) - GRIGIO TOPO TP;KG;113,069999694824;2376,74
CALZIFICIO ANSON SNC di Verardi Vito, Anna e Sonia;PR03520019;;;0;79,04
DAC SRL;;;;;
DAC SRL;PF0354040/10A661000;40/1 ELAS APE PA 66 - NERO 103;KG;48,900000333786;831,3
DAC SRL;PF0354040/20XFL1003;40/2 ELAS RIT FLEXY PA 6 - BIANCO;KG;45,0799999237061;549,97
DAC SRL;PF0354040/20XFL1005;40/2 ELAS RIT FLEXY PA 6 - ARGENTO 417;KG;172,160000801086;2100,35
DAC SRL;PF0354040/20XFL1006;40/2 ELAS RIT FLEXY PA 6 - NUVOLA 402;KG;135,32000207901;1650,9
DAC SRL;PF0354040/20XFL1009;40/2 ELAS RIT FLEXY PA 6 - NERO 103;KG;219,239998340607;2674,73
DAC SRL;PF0354040/20XFL1010;40/2 ELAS RIT FLEXY PA 6 - AVIO 114;KG;73,8999996185303;901,59
DAC SRL;PF0354040/20XFL1011;40/2 ELAS RIT FLEXY PA 6 - CACAO 408;KG;40,7399997711182;497,03
DAC SRL;PF0354040/20XFL1012;40/2 ELAS RIT FLEXY PA 6 - CIELO 116;KG;88,210000038147;1076,16
DAC SRL;PF0354040/20XFL1013;40/2 ELAS RIT FLEXY PA 6 - CORDA 130;KG;88,5799999237061;1080,68
DAC SRL;PF0354040/20XFL1014;40/2 ELAS RIT FLEXY PA 6 - FANGO 153;KG;41,0800008773804;501,18
DAC SRL;PF0354040/20XFL1015;40/2 ELAS RIT FLEXY PA 6 - ABISSO 262;KG;46,7800004482269;570,72
DAC SRL;PF0354070/30XFL1000;70/3 ELAS RIT FLEXY PA 6 - NERO 103;KG;46,6999998092651;495,02
DAC SRL;PF0354070/30XFL1003;70/3 ELAS RIT FLEXY PA 6 - BIANCO;KG;51,3100004196167;543,89
DAC SRL;PF0354070/30XFL1016;70/3 ELAS RIT FLEXY PA 6 - CENERE 403;KG;45,5299997329712;482,62
DAC SRL;PF0354070/30XFL1017;70/3 ELAS RIT FLEXY PA 6 - TABACCO 191;KG;45,5599994659424;482,94
DAC SRL;PF0354156/103661008;156/1  RIT 300 S PA 66 - GOLD GB057;KG;0,529999971389771;10,6
CALZIFICIO ILARY SRL;;;NR;;107,51
CALZIFICIO ILARY SRL;;;;;
CALZIFICIO ILARY SRL;PF0355070/20XFL1002;70/2 ELAS RIT FLEXY PA 6 - MB402;KG;148,210000038147;1556,23
CALZIFICIO ILARY SRL;PF0355070/20XFL1003;70/2 ELAS RIT FLEXY PA 6 - MB400;KG;62,899998664856;660,45
CALZIFICIO ILARY SRL;PF0355070/20XFL1004;70/2 ELAS RIT FLEXY PA 6 - MS168;KG;41,4400001764297;435,13
CALZIFICIO ILARY SRL;PF0355070/20XFL1005;70/2 ELAS RIT FLEXY PA 6 - RV646;KG;65,8800001144409;691,75
CALZIFICIO ILARY SRL;PF0355070/20XFL1006;70/2 ELAS RIT FLEXY PA 6 - RB322;KG;87,5099997520447;918,87
CALZIFICIO ILARY SRL;PF0355070/20XFL1007;70/2 ELAS RIT FLEXY PA 6 - RV887;KG;20,7999997138977;218,41
CALZIFICIO ILARY SRL;PF0355070/20XFL1008;70/2 ELAS RIT FLEXY PA 6 - 5600 NEON PINK FLUO;KG;21,650000333786;279,74
CALZIFICIO ILARY SRL;PF0355070/20XFL1009;70/2 ELAS RIT FLEXY PA 6 - ROYAL BLUE;KG;3,10999989509583;30
CALZIFICIO ILARY SRL;PF0355070/20XFL1010;70/2 ELAS RIT FLEXY PA 6 - ROSA RV885;KG;1,05999994277954;30
CALZIFICIO ILARY SRL;PF0355070/20XFL1011;70/2 ELAS RIT FLEXY PA 6 - ROSA RV884;KG;21,3699996471405;276,36
CALZIFICIO ILARY SRL;PF0355070/20XFL1012;70/2 ELAS RIT FLEXY PA 6 - 1981 CINNAMON CAMEL;KG;1,00999999046326;30
CALZIFICIO ILARY SRL;PF0355070/20XFL1013;70/2 ELAS RIT FLEXY PA 6 - RV886;KG;18,5900001525879;195,2
CALZIFICIO ILARY SRL;PF0355070/20XFL1014;70/2 ELAS RIT FLEXY PA 6 - BEIGE BALENCIAGA B710;KG;20,039999961853;210,43
CALZIFICIO ILARY SRL;PF0355070/20XFL1015;70/2 ELAS RIT FLEXY PA 6 - VR407;KG;2,01999998092651;30
CALZIFICIO ILARY SRL;PF0355070/20XFL1016;70/2 ELAS RIT FLEXY PA 6 - GA166;KG;65,6899998188019;689,76
CALZIFICIO ILARY SRL;PF0355070/20XFL1017;70/2 ELAS RIT FLEXY PA 6 - MAGNOLIA X009;KG;20,050000667572;210,53
CALZIFICIO ILARY SRL;PF0355070/20XFL1018;70/2 ELAS RIT FLEXY PA 6 - MARRONE;KG;37,3599998950958;392,29
CALZIFICIO ILARY SRL;PF0355070/20XFL1019;70/2 ELAS RIT FLEXY PA 6 - GIALLO 102;KG;40,0499992370605;420,53
CALZIFICIO ILARY SRL;PF0355070/20XFL1020;70/2 ELAS RIT FLEXY PA 6 - FUCSIA 314;KG;40,1799998283386;421,9
CALZIFICIO ILARY SRL;PF0355070/20XFL1021;70/2 ELAS RIT FLEXY PA 6 - VE101 FIORDALISO;KG;21,1300005912781;221,87
CALZIFICIO ILARY SRL;PF0355070/20XFL1022;70/2 ELAS RIT FLEXY PA 6 - VE102 BARBERRY;KG;37,3800001144409;392,5
CALZIFICIO ILARY SRL;PF0355070/20XFL1023;70/2 ELAS RIT FLEXY PA 6 - VE103 INK;KG;102,429999351501;1075,54
CALZIFICIO ILARY SRL;PF0355070/20XFL1024;70/2 ELAS RIT FLEXY PA 6 - VE104 ANTRACITA;KG;35,9699993133545;377,69
CALZIFICIO ILARY SRL;PF0355070/20XFL1025;70/2 ELAS RIT FLEXY PA 6 - VE105 MARZIPAN;KG;19,0700001716614;200,24
CALZIFICIO ILARY SRL;PF0355070/20XFL1026;70/2 ELAS RIT FLEXY PA 6 - VE106 MUSTARD;KG;79,7899987697601;837,81
CALZIFICIO ILARY SRL;PF0355070/20XFL1027;70/2 ELAS RIT FLEXY PA 6 - VE107 SILVER;KG;59,4500007629395;624,23
CALZIFICIO ILARY SRL;PF0355070/20XFL1028;70/2 ELAS RIT FLEXY PA 6 - A231 NAVY;KG;19,8500008583069;208,43
